id,name,score
16374,grqcurqc,51.68614537290161
16375,ngahdtgr,89.55600836204309
16376,jzwtnybh,97.9285905979046
16377,imhmyouk,95.29947499543876
16378,yvorvaxc,87.82674336632714
16379,ercmmksk,1.6453788716031648
16380,vesjsoga,31.216195716402538
16381,chgutddy,32.3170977091704
16382,uysyncqx,88.15721180805434
16383,vdvympsi,95.70812654785806
16384,tfvmjiml,6.501781859971622
16385,fvuafhng,24.478558641765947
16386,pkddycut,14.472003440994785
16387,mcldidst,49.589702101518476
16388,mgqlncpt,64.77482924656542
16389,evhdcxkg,33.75826534442864
16390,ityylgtd,19.930799485701467
16391,fzmgclbu,79.70262576265226
16392,tkdluvsz,47.962125730131035
16393,lajmrgxl,24.132479362067304
16394,tcxourzg,21.52971363430558
16395,mxoigdwq,96.73942161823528
16396,kxdjrwnc,36.75438249694062
16397,lbhhpkjq,32.16408076650006
16398,ahivfrbd,44.0402301974332
16399,jyrueztf,5.645385179897344
16400,obtcomov,1.4376683587962402
16401,fikfsppi,83.30410925935593
16402,diofkfgy,20.48712006593053
16403,bugtalpf,12.392830172975355
16404,gfxdrhpq,28.228862273590003
16405,njywfamz,67.75505923980862
16406,tebttxoa,18.3872527833177
16407,mrniicou,78.2496524435815
16408,msosdodt,57.23005380283832
16409,zydfpkik,7.175396248127253
16410,baekzbfd,87.53726964694086
16411,qvhqyheg,8.469512102336019
16412,zkraonro,93.48305178516307
16413,uguqwekp,2.3513033542275186
16414,scvycolw,25.399016745962065
16415,kwrivzal,50.1437517290441
16416,zqmkqctg,97.45060636761572
16417,vryaoctw,94.34947584389796
16418,wnsqmjbf,7.220392480428661
16419,albqrplt,60.9132967709038
16420,yttsoqzc,94.37474138795139
16421,vjmdeqwm,63.36601823686851
16422,rposnaot,34.905042672302145
16423,nbsimcsz,45.87529879001748
16424,xfymyocu,87.44584073272382
16425,kdqpuojs,31.149236506166524
16426,ewvhcoqw,1.0834603399128007
16427,tlksymrl,34.37911274619741
16428,hxlenzsz,17.42508849650247
16429,sunsftat,30.209999928583375
16430,vouslshx,94.11878862357905
16431,rxasakai,95.17187917889134
16432,wyudnqfh,96.32700629585511
16433,vlfkwaqo,37.418466654626215
16434,jbrfgfgn,93.83504873115442
16435,xoshbvqm,32.74733437445471
16436,xllawbnf,80.83274808560314
16437,jyyvhskw,84.42614390257852
16438,vgnjowww,81.30211083933787
16439,fxsspkju,86.6258566739385
16440,mheagslo,38.967745441625745
16441,nkgwcwjw,53.0781089150919
16442,nxknwfgv,83.64736258022668
16443,zdrxyypi,76.22808173125854
16444,iygknrwe,50.52407240624074
16445,giovhemy,91.65486405547577
16446,aprqmzfz,60.3839268566389
16447,yzrequzq,6.404505492554291
16448,itglyepy,70.9312298449733
16449,sflunbfo,59.56304395456268
16450,hyxlovbn,91.14531966490843
16451,rhkikvok,79.93067054733474
16452,gzfnidoe,48.32922458792168
16453,xaukonzy,89.30432236734497
16454,stomwxzt,36.00039148444044
16455,zjnaswiu,15.585203677010174
16456,ckheuyrx,5.485854864401141
16457,bxwwkmis,50.14528379442107
16458,zymdtcid,15.2709362871005
16459,hacogajv,25.493065059244625
16460,kohmnuzs,98.10468355972978
16461,bdbxhihg,66.4172053133225
16462,oetxvthn,56.974376330050866
16463,sgzxusmk,59.57969021179321
16464,wmzpyiqw,68.24475756307913
16465,tozsqutp,34.54861852786243
16466,slszuwen,24.15338324881626
16467,utfgvnhq,62.47418188812874
16468,lioyyvyt,92.76337872265113
16469,aicsxvjr,63.224772988984746
16470,sbaxteme,79.69018446231198
16471,bcubpllg,78.21510738237161
16472,joeyowip,58.91283064524229
16473,llkumpnz,10.316597079434908
16474,dgbzsmka,83.2283078307832
16475,praqcejb,76.90912788506175
16476,wfxpihlx,23.37911696002798
16477,effulipk,43.445646203359125
16478,aqpqjkkg,57.8901437482926
16479,xmyzvavp,93.40234988714661
16480,rofmimds,74.43741738279887
16481,meujomhg,40.26792923504995
16482,fmzxyqgg,6.277314015069502
16483,jnqympch,55.66415051292991
16484,poysegth,82.61590090270118
16485,baviwtxr,60.468820429543925
16486,refrzxxe,86.28970151828389
16487,cmumnanf,60.305345915202814
16488,khqfcclp,20.897742989614933
16489,szrkgwow,85.62340658996136
16490,jahgvsma,53.509315408788005
16491,jvgyocdp,85.6970555524787
16492,ctvrttio,48.65481866066842
16493,tsrbmtwr,67.5067573597429
16494,cuioqtzi,3.3950680186056403
16495,ynzbhfjs,42.94786502839727
16496,etlwtwrb,88.17529861224529
16497,jschfcwb,40.197319153851716
16498,hcxmobir,94.86335573261425
16499,fwhbdsxj,7.371502826031618
16500,bqivvgww,40.083918188097265
16501,kfofsfni,7.291502908758741
16502,ggeqwabv,45.46055450312928
16503,larkjjux,33.41235306248862
16504,hfsnafue,33.841557558400424
16505,lqzmzvhn,29.684683739076167
16506,vboefspn,49.03639989733601
16507,xlvqsxra,54.513971501613455
16508,myqeotnd,59.31848904203436
16509,wdhdmpkw,37.37726309667343
16510,gieavyet,89.89071540922652
16511,yymbqgdc,3.037449102027001
16512,dgcrcksg,54.61339835075848
16513,iohlzydf,83.54285100202544
16514,telowppm,60.09945136372523
16515,rzuaieos,31.79493358419765
16516,lxslfxzd,80.08397438344282
16517,jennjylm,94.30876677257469
16518,yxrcmzai,78.90190926004087
16519,yovhfpth,75.8104683311336
16520,qqbwortc,37.51145641216193
16521,gklmrffv,50.37067806106299
16522,dakwkuho,9.311067655306138
16523,slzosnjb,57.52436881831233
16524,jnvutmwm,69.17084463025587
16525,mjlybdmn,64.11864236393018
16526,egszdtzm,97.07751150533824
16527,kbjgwnsl,57.35792431810911
16528,rrklqqjy,54.291580693148276
16529,sgbottzh,77.79218047544182
16530,owgkayvx,80.21387660570383
16531,ilzusgsj,35.60757049393494
16532,gklgmzsx,21.417608270376043
16533,jklltzde,10.219419585198708
16534,ecwvtkyj,97.33553280322286
16535,mbkupndm,26.648513693276154
16536,usqxgptk,5.72722469654543
16537,epnwlzlc,84.41558903369351
16538,drvzullx,81.14761176982877
16539,onlnfxfg,68.93780521933078
16540,khraxqwk,0.20739017473840882
16541,wjovwfyw,97.82172359945602
16542,dnzlrgoa,28.962239010503154
16543,qshyvvet,3.4152638008681735
16544,puwheuex,14.610654253169653
16545,mhrmcftz,91.508622379728
16546,lwzzyfcs,12.146716155001858
16547,qieddtbh,64.17301180342335
16548,bbqwrkuk,1.0024550796270737
16549,bitagtxn,50.915949688066966
16550,oeqisgzt,4.456247458519025
16551,hwocsncw,97.27444285180607
16552,yxtgyyrl,80.68822504417426
16553,ginbevwb,35.82429933455501
16554,wjpftvha,26.478173578122856
16555,eeguertx,74.90920310291786
16556,kxlsvual,45.38753305574919
16557,modgggcd,15.835727956465728
16558,jqvgkaiy,1.852852590435905
16559,efsthojd,68.4336070075644
16560,oxndsyuy,73.733594561875
16561,huszppzh,41.30773163699919
16562,qynqtkmc,5.1459990680915
16563,puvburnu,18.78711556168583
16564,burhjqcl,81.79588138110225
16565,vwpbyyuc,92.57626043414999
16566,udgopara,86.36561494067114
16567,baxqcjcm,66.84007602268534
16568,osybunno,63.00537186357364
16569,mwltbwuz,93.24829939029135
16570,flljkzvn,21.919010652856553
16571,vvnyrlsr,27.974641085870545
16572,rfpwqcwh,18.039488246007373
16573,cptgmjum,29.024504496500015
16574,svfequmm,49.470230964443786
16575,aqlwwjym,45.81246889393863
16576,kxxrvoaz,17.826268770679267
16577,lbbklcdw,91.43611101059675
16578,fedykdot,41.892558491708144
16579,qxqaovlf,99.57289685481396
16580,ftmlxrck,79.06174203803143
16581,bdldsark,52.12944691422593
16582,vzzphsxr,34.836394843522946
16583,dbmgvril,40.46420144095963
16584,nqrwqnxo,92.19022256290957
16585,etnqtnif,32.74065794460411
16586,sgerxoik,77.0816126430134
16587,ualmooau,98.99422534067874
16588,stpingti,27.496198929107017
16589,spgfxbnu,24.137143584179377
16590,ipciyioc,89.63255286856261
16591,sinebllk,81.2844657989136
16592,tvlsdnvm,60.07330021189217
16593,ravhzizu,57.25331202923839
16594,xmbfwkvb,88.13163202901617
16595,wsnafuzv,72.89059684676107
16596,mabisxme,99.3188072388697
16597,zgmgtpqx,41.6077678216221
16598,jsdjtsqu,44.08411170493749
16599,lzwivtxq,48.46311600505872
16600,bawydbqo,24.224449889954258
16601,drgyrbto,25.26518167518188
16602,uvrmkdvp,97.29380591396395
16603,mzuvlbsv,4.45246401529179
16604,clmrvfjr,66.2270282845387
16605,euppmzoq,18.56770772027504
16606,goxtrtwk,95.3978952163963
16607,wkktazvp,67.74957094358962
16608,xykiagld,15.522083658709828
16609,uavvfysk,84.66922270530911
16610,rzeeyhmi,52.921320690179805
16611,hffkjgzc,36.77442285180761
16612,bjihxdux,35.91275880653907
16613,cyuwhlgi,15.688251267017572
16614,yatlaisx,38.123178775147814
16615,ceqgkjrk,59.52316735850548
16616,oebtohfe,9.778975031529969
16617,uooegdio,56.307697027303995
16618,fvxdshuv,30.89219594740149
16619,xxsxrrbp,96.42294400482372
16620,awdlkkjz,1.3866324536761065
16621,bwckdmhw,47.41936204421734
16622,pfelucfg,63.138496592443126
16623,yodoayxg,18.613885677283314
16624,qdkdhdiz,22.76472920468402
16625,epxhfhnv,62.171674073464956
16626,svpfdsmw,86.23093756883141
16627,nqguccfo,5.622417512391687
16628,cvpayzgq,73.53995826037789
16629,xlqrsuuc,74.71388510550972
16630,roxjlmkv,19.644303816063303
16631,grugmdul,24.731403435475265
16632,wbvmbzvq,37.072380969694365
16633,nidydpnz,50.73985237369587
16634,nofebiey,67.97033339669014
16635,chzmwabv,25.30099977699295
16636,yvetczid,68.68716041030544
16637,wnajwduv,68.45902380572491
16638,elqfeuwq,74.5323795213047
16639,rrtnmcfa,9.645089015739128
16640,twrctcua,99.664913395368
16641,stzbmogd,95.51697194158
16642,wvomwklp,66.29514343055769
16643,aabxpkge,24.07204891707686
16644,voknvfjg,28.919769704112895
16645,gshjetkx,43.86557000973892
16646,isbicmep,44.367384336883774
16647,ffgnhmag,61.253899586086604
16648,objmlsgi,25.29679095132906
16649,haytjphc,17.748409589509496
16650,bbzokswf,37.05155989979443
16651,jcuuiwdt,90.51537215949675
16652,xzgkisrc,15.665019672711688
16653,qsqcnunk,41.76565158373033
16654,hoxvzhog,87.83790194886782
16655,oqxznumc,78.54502812709974
16656,gkyylsuw,98.24542313679451
16657,bjxxocou,5.94138390694714
16658,gpkcgzxz,29.349122180859343
16659,xkytkgra,27.993082430578674
16660,rffawseq,19.437554258302214
16661,njsxpfej,41.04927371281133
16662,pvgsonnx,62.5102887427124
16663,xkebljii,52.73370268228225
16664,swmpgjej,59.136465992975495
16665,vezffcyd,77.51742440200489
16666,yycbrrbo,53.15527442448689
16667,btaxisiw,52.68378601915082
16668,yviyswic,75.13535084907488
16669,csljuybi,65.16972812674055
16670,ocrqjtst,97.6796180616265
16671,ntnyfero,56.533538265095295
16672,grrsnzuf,69.82238968114441
16673,tewnqovg,49.31378006882278
16674,cflinyzq,33.81230833616312
16675,ejzvnmto,91.21183390496687
16676,flzoafyu,95.20073738323195
16677,gsevylwk,77.27861489277653
16678,baroavff,95.80835142610479
16679,jojqugjh,58.082556050435706
16680,zjgrpljx,72.66947068028827
16681,vxnnqzvl,57.732910628355405
16682,iwdaojdc,18.154741742364212
16683,lufvnijv,53.397214686080666
16684,jtlurkrn,2.3809390742305925
16685,yotrkoab,41.453839495600064
16686,mjnypgey,18.037346830985335
16687,gwtunvoe,94.08982946573894
16688,pgziysro,41.0569992914545
16689,qlkhspjd,97.92016491221612
16690,wwjaarpi,14.195034730508006
16691,dbvvxrwx,82.89355199401108
16692,hyjoggea,93.34280791071924
16693,qmnedwoo,85.79148212129468
16694,auimchjt,13.542602230474
16695,ryhijifb,33.726335939768816
16696,qsttjomq,29.664506295000027
16697,bcuygowe,4.168600819952061
16698,tiddlyko,99.4150463020281
16699,pfntneiq,61.627082826265024
16700,uiwujoje,40.8030535050714
16701,seakguwr,95.52172942214064
16702,zdlwxrmi,16.793864248916456
16703,lksmsuvm,67.9450029538537
16704,ztemwnso,37.385817012455234
16705,ucvrjmxd,52.811937872649494
16706,uheioozi,10.389003400721563
16707,qcngoelh,86.46099117170134
16708,clgxlxhj,49.29120401857885
16709,uyfeljts,98.48562008323957
16710,npfauvii,30.73259870721239
16711,octyevle,63.40631962558342
16712,xkdcikfx,25.006521234219235
16713,gopiacaz,21.366686439327363
16714,izmsgksc,15.515136226943849
16715,dberdzpc,27.66793312297017
16716,vthjdalm,99.56943792962375
16717,zvenhwoa,80.08659629045304
16718,dsdfprlj,32.12723974713681
16719,wfjaimgm,9.413561317699148
16720,ufyrzgen,21.737594789659397
16721,ovkzuqvm,34.2837069515329
16722,czzvejuf,75.23845084379097
16723,dcpvcxtt,97.85019190594811
16724,phedshls,59.57148275845583
16725,tdhhkzjg,96.24054971209046
16726,ijkbwjku,44.40318416304444
16727,mlgzwlsc,79.5867202680121
16728,uvuraquq,27.539071774034653
16729,qzsbjeox,17.63436853140735
16730,cffkeycy,69.15992056746776
16731,wyicejqu,42.11550472815341
16732,ncuerkip,19.548036590096217
16733,ngzjlusu,80.51079614403184
16734,rfvgplqp,49.88753471315401
16735,rloixqkc,16.948572799854254
16736,hbkglqxb,21.84419667155425
16737,tgsuicoi,52.370915699849405
16738,gugiwfwh,52.37242033719758
16739,yejizbpj,9.931730751713152
16740,tcvhtazz,83.34116480737036
16741,ygectwpi,87.33264024863156
16742,ynycoktk,54.601782964765775
16743,smvtgqaf,14.944543812631682
16744,ryykagfa,44.07980492849759
16745,rdmpmjio,66.03074885592028
16746,gykwdxzs,62.70620632006339
16747,jldiqjjz,59.084353170893735
16748,jcvntigl,95.89848059763109
16749,mlpxqtfc,10.488935298526014
16750,gvtufxnl,34.69884527355289
16751,strpfwzo,65.9423022656799
16752,qfxeicnb,53.9128142106744
16753,rcdjrhup,28.824335760404217
16754,aobrcshi,37.05463528136066
16755,zwarlrej,46.84706288092021
16756,ttwsgkex,87.98697956985573
16757,cnpiwfpj,41.80042049929208
16758,pclyoaub,79.95351796400232
16759,pnkovnnk,43.09717232763882
16760,rzambzla,83.81622061331436
16761,cljmulsj,5.263884099439753
16762,nsasyoyh,22.031118104058844
16763,fxzdeugg,55.353771273603634
16764,jizkinji,6.053859991582944
16765,uyfwkymt,3.964853570506033
16766,iwlqgmsu,41.058188246317826
16767,dqfbqzom,60.334368547506735
16768,srcyxpmu,97.58795645421829
16769,wvpjhgry,32.7638581549049
16770,qbgvtpjy,38.51148345006025
16771,ipxvqhqg,21.180074433878517
16772,bpclhzle,33.95596430787765
16773,lbhrdryp,54.623737591768574
16774,hqezvvao,89.47998355872777
16775,kqdqggmd,48.93419626742047
16776,ahempazn,70.32970440227903
16777,sltgfxah,47.53205989928328
16778,bopshxqy,7.128662483342662
16779,sgdyxcnk,34.814192145760494
16780,isaafjms,24.26123789901633
16781,jcefqmbh,66.69989803402305
16782,gbsfrquz,68.63882946981454
16783,khmikxmd,8.979458215160907
16784,ugkgjmii,69.11809669754419
16785,fhzpeadg,85.36102185564188
16786,mzxxezve,40.08368547014203
16787,avqfhyoe,5.416483992773113
16788,kfdsajre,0.8612050513750358
16789,afdqyqry,97.73967757952006
16790,oyfpcaof,29.45741967636497
16791,lwnpwpqv,37.79823721608725
16792,mknexuft,61.24653118428544
16793,iqipqums,15.188258887781082
16794,ytxnpipt,85.16343727632909
16795,xytefeun,97.30259194165707
16796,eyhrhrre,39.30836561487152
16797,lvkoafka,96.97497099688394
16798,uufrvaqa,81.70039131988405
16799,ntmrckna,37.822648122480054
16800,pefywgnm,59.143959117627496
16801,iekvtaxn,50.09091420731296
16802,geygdrfi,25.017345232699995
16803,oddqugur,30.367402954848423
16804,fbkwlbjw,20.985591750435894
16805,exijkhjt,32.68605900506807
16806,ftmecjpv,85.50378288629751
16807,qaikmgiz,48.9712783546593
16808,pqtkgcpi,88.7590244326609
16809,jfhumhej,18.55122493242479
16810,pirncwhz,75.56157566864799
16811,ipjkmyeb,18.430033541888648
16812,tlebpaqj,8.968574118761364
16813,yoxhetns,66.24270289564689
16814,mfrqpqju,80.87546174917277
16815,vlolwjdf,28.65959807230183
16816,mrpipcoq,16.35668618569488
16817,gdcmmefu,35.327189701348495
16818,rchxwcye,8.39079687643045
16819,rpsqimpx,71.28040954422005
16820,bppstptb,33.56836248759601
16821,twkqzeoh,28.979687346818583
16822,ytouobmv,45.931661412833314
16823,pgtfvzuq,67.3079961810922
16824,cjdvbxrl,42.06954874936933
16825,ntbnyhae,21.891975394224318
16826,ubwgjvqw,0.22330101077442377
16827,esifjcop,48.89618726790791
16828,amwvskhs,88.3695519294971
16829,rdmbdokl,26.971905679929108
16830,iasypoqr,1.8831890366737936
16831,phvxxxwh,13.797274828803218
16832,xdqxtqqk,76.68640608988494
16833,cvtjjecw,35.1881466329376
16834,bajrsqso,93.14594044866787
16835,ljxoiigp,69.23686140837096
16836,jkxqirlo,64.70429733623396
16837,rragmzeg,29.120698432710302
16838,gewnyoii,70.8414313949548
16839,qsncltvb,44.31892779300362
16840,dbjscdfg,74.13718638034779
16841,lxohlrxz,76.79210190952024
16842,lrylmcrv,96.00948531118902
16843,csgilxhc,39.157629628110925
16844,pvssvmxz,9.937940699393144
16845,ejcvtumc,34.557504428151184
16846,klrdvzng,42.507751120496565
16847,gkdmxgic,90.17071508112512
16848,fwzstgiv,75.64711459481639
16849,cbssvpxg,65.05029811135853
16850,ovbzqrqh,78.42309200569962
16851,wgrbvnyn,68.4744988282611
16852,eukvdgiw,79.24944809639251
16853,rwejigjp,31.656577075955227
16854,yixsblln,79.4177386723782
16855,pcarrybz,23.079027321299694
16856,nfisfxvi,33.01267790292918
16857,aelpgjqb,9.44074963049979
16858,rictelwn,47.371561348663725
16859,wszqoium,13.37209277882404
16860,xsqhqwcj,91.82659884079523
16861,zzigdxas,73.98360647579196
16862,rmmchnzr,89.36316993284177
16863,mkgrvusw,14.636289395317148
16864,lnvscgnr,52.30059810456017
16865,blbwttpj,74.38642377909113
16866,xevngcms,28.186448668867413
16867,mtpehmav,37.64281102367545
16868,vrxlzomh,46.39255494358333
16869,bujcsulb,66.45412510649881
16870,ugjwdzxl,47.62042536827208
16871,tdaswnfx,86.50415591643714
16872,sadsrytg,61.20207583312853
16873,kcjkshtj,52.138923532493585
16874,mbxohjvw,32.63150532827386
16875,wsbfgvmm,80.2642184812662
16876,pwywxqab,6.9453565619340685
16877,tonzrbap,65.6655498336576
16878,bfxucncj,37.40392923884763
16879,nvezagqz,35.24122212080899
16880,ocylrjfw,35.800482371570276
16881,zzgihyye,77.99204648734175
16882,xrcesdgf,72.4698168195888
16883,zuvatdzz,97.88636186985919
16884,lyymoqfd,22.033867810402818
16885,xieunzrl,63.82419507928492
16886,dcyosmck,85.6095229751251
16887,spfxrlxg,59.33142139346314
16888,zojsjwqa,98.89139559013542
16889,kdzbsdku,2.140501352433455
16890,ibuczbwl,13.192580236690809
16891,qvbgdusv,92.22565383223991
16892,bncnyvyd,88.34953404838052
16893,awnvjvka,11.677669257090917
16894,rlidzyap,28.09226891553068
16895,oqeyigsv,8.28428459886974
16896,uinkcqww,17.57810496515998
16897,qenfdtgq,46.84957453325149
16898,wbnvkjoq,16.74083120842639
16899,ybzsncjl,18.38057276582912
16900,gssvwfdk,48.3165766735024
16901,uldmlbfe,58.98132051534228
16902,wampcsde,12.617083238015937
16903,abmfewbb,4.305395037444882
16904,tbgfcyeb,3.029355035421899
16905,bvykzjpk,75.93529275932147
16906,ocxvsulf,91.99372893806898
16907,fdhqyrsv,91.29461612460305
16908,oazxpukv,55.08022816630466
16909,vqojqkro,95.88226751267435
16910,txoclbqt,81.88621011328776
16911,xwobasra,84.49555373141855
16912,brqggrjx,16.83665208282582
16913,vmbwlxyi,44.26062243925517
16914,xwqkqxeu,62.86121869601964
16915,efvsbxht,48.99369892745293
16916,rivdthzx,55.81841673090917
16917,eijglvcg,30.690574162292673
16918,umnroakm,6.003930744796837
16919,ordudqay,32.729127088957554
16920,gkefmjdy,26.619391543916016
16921,pcbbbhli,63.15428958003019
16922,ryjypzjg,39.337898760941094
16923,tmaksnnp,30.524650936967056
16924,bzebkkhe,95.70973685320975
16925,alyufcxc,98.32647926354248
16926,wpwbbypo,80.72928339309769
16927,rtdlqqmo,18.13381279902212
16928,ynkvntub,18.50035780388637
16929,kusgddoy,80.8110317225046
16930,hmmhpclz,75.543681536363
16931,ksdxrpre,29.75132917353872
16932,jtcziqmt,82.42749144479342
16933,euvithym,60.462440883619465
16934,ioslfnau,12.709680063158801
16935,fucytcex,50.064975713200454
16936,glogynyo,19.892109258516165
16937,fkxhhtmw,79.92192299400566
16938,zspqayvd,31.398942181412593
16939,xvosryff,38.75058727727401
16940,slrfqxfq,6.6161715708449425
16941,hdapzpif,96.1576415772719
16942,bsibfcwe,91.13636768655815
16943,ttwcjpbl,20.064787128075558
16944,adqukryo,21.497955966118496
16945,ngngfibc,92.78250019365872
16946,bqxypmya,68.77592764136004
16947,xoapjyyp,83.4385361137955
16948,blkjvcag,7.043239609455975
16949,ijzlpfoy,96.37665372467006
16950,hwbmsxit,93.74352368668747
16951,rxdcbtqp,20.556108731002798
16952,mtgmledp,46.04406397306261
16953,nhxlnjdh,39.26540888477573
16954,cxsxnvjw,46.04383087819641
16955,imghmwjb,33.07887592605455
16956,ceinxwxb,30.881079649054332
16957,egxhquzj,87.45690437761583
16958,plwvvmox,11.566029014902913
16959,hmfwfpok,18.002752796841225
16960,uqwjyqoz,85.47339799325692
16961,rcunigiv,93.87065706165372
16962,nbkvjdwx,85.43967490468786
16963,hmauxlfk,1.2173636343566718
16964,barddtxe,97.70289844238393
16965,bslfxshx,42.39687238154831
16966,mzcklpza,3.195124461919807
16967,aegaaboc,77.62530963281789
16968,ctafzdna,41.431081399338886
16969,ocdzbxed,54.519233580339964
16970,upaeeyga,34.61613346028043
16971,aatlhiyq,16.30371615016606
16972,lorstpwg,71.40491082351646
16973,ijoopvyt,41.52916051435908
16974,vzyaghyz,54.50933960851756
16975,vrzxfrja,95.66601901522101
16976,hgaawamq,55.03268096956655
16977,xwkebegm,21.48662110083376
16978,xyujhoao,46.399165840678755
16979,dhcvrudq,91.12350557699857
16980,rdfflwio,79.45925566138197
16981,gezyqkpk,28.09743476502331
16982,vxpfonaf,11.325283135581044
16983,rwqdxiie,64.01333185820752
16984,jxdwxnru,93.23670199868823
16985,ciyxwjuv,25.614319686943652
16986,pcjbscul,7.8745302002594
16987,wffqlfzr,9.74227023069496
16988,lawxxicn,46.3076329017323
16989,cdbxgeug,38.60882840973582
16990,npiiblvz,44.54120334437779
16991,etawtxgo,46.16115893591051
16992,svxiavti,93.76551297586106
16993,qiiedsci,87.87394894590341
16994,viuytsri,17.121696708743915
16995,xxobbpbb,98.97024665065864
16996,dfubybwd,51.899788626475505
16997,rnjjgrlj,96.81189667521558
16998,lnzqrjgv,47.83062536886723
16999,wsokvbbu,88.47648014107888
17000,gtcrnyys,16.231915695163025
17001,vloonzvg,41.117601764077996
17002,gwdyduam,36.24578071358713
17003,kvikfkbz,53.549374851740716
17004,zkyqelus,49.75755778982045
17005,obfbqmml,23.228978074356643
17006,yufqmfvr,88.9265534738662
17007,gtigpobq,59.61402338996603
17008,rlhrucaa,7.689273169852251
17009,wwwiomtk,7.6166563234209566
17010,mlqxeyjf,45.7686036758033
17011,kjsyglkp,31.628952468424686
17012,janodpmc,6.432730674304943
17013,ocjfgqmu,36.40451582957394
17014,dgqfswgn,57.21662265562586
17015,ifmzjhha,17.604022582599434
17016,jrnumfyx,24.379749069004763
17017,gylxtosi,91.11318416623561
17018,iunvktae,66.70298691716424
17019,fjvbojyo,8.429130954581831
17020,ksbacqhq,80.89258559057683
17021,eihrzuqc,61.372985067800066
17022,bhfhwgmi,33.849618908120775
17023,jqotpwag,85.45459002780495
17024,rnypqrsr,49.31388419745104
17025,hdanlkxh,50.06527011247095
17026,kijdabxp,72.55583831280381
17027,thwavcgl,91.51018158304649
17028,hueylhjd,31.266699822193967
17029,nuhksnxy,95.60686923769279
17030,pafanaxm,95.15742021803962
17031,iqtakomr,78.63182727711043
17032,bslikpje,1.4287710914703267
17033,xzmshxqm,73.05190573371665
17034,aecenydk,78.80703333841801
17035,ocbcrzox,20.389692985831566
17036,eenkjhpe,33.87669304368246
17037,ngrerfcx,95.86168161605299
17038,inbhnaqv,84.32581077170668
17039,toaltphc,13.341845727990298
17040,qtfkrwgb,0.11505125179696041
17041,ofrngflc,90.24812567486839
17042,yujxystj,73.8578758492574
17043,gsrflqyt,85.76336970964586
17044,kmewpacz,35.77190062735301
17045,yqnrbdqe,37.826228454903756
17046,xgvxrepo,30.402262642652
17047,osgldsmi,16.329851134854813
17048,oyqkjpwu,47.21049172129028
17049,izvjhhgq,40.733452778586845
17050,uatecioq,53.79225683941398
17051,ccpdpgtl,98.34232488701309
17052,lxvqrzzx,36.175357209548565
17053,uenmmyvx,83.26165230034044
17054,batkvmry,59.74034284206048
17055,qadvhiue,44.73423174951857
17056,egioexzu,44.59202942867782
17057,vqyzwkap,79.19411430440181
17058,bimvvgxh,47.171299002910835
17059,wyrnvptr,74.5017562879882
17060,csloholp,29.228343395727386
17061,nselkrou,35.63686892611153
17062,gihgcifz,64.67835479935381
17063,cbnfnsim,5.818705722779349
17064,ztdtdkob,29.2693446757485
17065,qqvlyquq,8.469962728535629
17066,jepjqmdy,66.65460373002524
17067,ddgsvmxj,44.0183957946233
17068,ybyegxbh,9.832405662038713
17069,jlnzfvgz,15.248918508373121
17070,jesytakq,60.5761133727841
17071,viuajmkj,15.931979160610709
17072,ecrprfmr,48.80397166846039
17073,mpisjzxu,52.16423277646035
17074,waqayjmn,7.4110868737609525
17075,ywqxzyqh,96.09792523010002
17076,dgoiuupk,40.591795786183724
17077,hlldsfxd,63.62376202297809
17078,owtnundk,1.1481548693242027
17079,bpmobbbx,67.09260207120641
17080,tbqqqmjb,17.7991197886884
17081,xqmglizv,21.58154281888717
17082,cthhzpqd,5.391983461429328
17083,xystfrri,6.283481528708068
17084,vmpjtzer,56.07793395184476
17085,wqufyfhj,22.291887003318134
17086,wfdkvczp,61.228561465771804
17087,ixrgiidy,98.20806616430119
17088,kwwyjixn,21.914631957623776
17089,arrwmtmn,81.00455095889465
17090,eylttlql,84.02657533351609
17091,idjwunoj,42.91736883368279
17092,utxharrh,65.51937392521629
17093,nstjsnkx,53.226309779708494
17094,pyovyjql,22.033726594833624
17095,mwkkusni,76.69114206173607
17096,bfhmbxuz,28.883825982702493
17097,vmrstbvd,66.6486780231498
17098,pqjouqww,43.125154919452214
17099,cyfoqmtz,18.045215801223335
17100,olnmirsn,96.70262526041253
17101,uyclzifb,80.92846780518755
17102,twtqfzvq,69.2228798585365
17103,ntojlhlt,57.095650717678794
17104,opciwweq,31.43243991642467
17105,maaslxxq,11.264319030178083
17106,ridpcbbi,15.987558886992492
17107,grlrxvyf,7.60590772562132
17108,tpmlhjgw,61.68403173955258
17109,yghmfmqe,50.01944355820683
17110,bpdotrwc,52.380970931246885
17111,aiftgbss,17.087571034662563
17112,artbpwke,98.47067738266821
17113,tqnjwsmo,18.859310025786748
17114,qwgcqdbo,24.779410760373533
17115,rmawtvlj,30.00540534949264
17116,ytfmghaw,4.5029583452369515
17117,nfpdrsci,58.07653929793175
17118,yoyjfxap,87.65578031411525
17119,vxvwmkya,73.02726009311196
17120,khbjhqdb,65.02800370949548
17121,mjqzwvjk,62.22540410286972
17122,lbdnmhyh,8.773389551449363
17123,snukoikw,8.687304406287566
17124,qipzjppz,32.92084783800938
17125,qzbcdblb,90.44234774887776
17126,gqnmnajn,67.71607627235844
17127,orqrgmap,16.850257185874582
17128,cjtgctyt,96.31874619555815
17129,ktwstabu,38.033735366848276
